video_id,ear,mar,pitch,yaw,vit_state,label
d_100.mp4,0.2423,0.0,1.31,4.29,0,1
d_100.mp4,0.2362,0.0,1.31,4.18,0,1
d_100.mp4,0.2353,0.0,1.11,4.5,0,1
d_100.mp4,0.2454,0.0,1.43,4.71,0,1
d_100.mp4,0.2321,0.0,1.03,4.46,0,1
d_100.mp4,0.1286,0.0,0.61,4.65,0,1
d_100.mp4,0.0807,0.0,1.45,4.86,0,1
d_100.mp4,0.2207,0.0,1.43,4.71,0,1
d_100.mp4,0.264,0.0,1.48,4.67,0,1
d_100.mp4,0.2671,0.0,1.34,4.98,0,1
d_100.mp4,0.2691,0.0,1.72,4.55,0,1
d_100.mp4,0.2862,0.0,1.4,4.97,0,1
d_100.mp4,0.2843,0.0,1.49,4.78,0,1
d_100.mp4,0.2741,0.0,1.53,4.45,0,1
d_100.mp4,0.2723,0.0,1.19,4.39,0,1
d_100.mp4,0.2903,0.0,1.58,4.52,0,1
d_100.mp4,0.2866,0.0196,1.93,4.82,0,1
d_100.mp4,0.2857,0.0192,1.84,4.52,0,1
d_100.mp4,0.2666,0.0,1.13,4.88,0,1
d_100.mp4,0.294,0.0,1.88,4.9,0,1
d_100.mp4,0.2782,0.0,1.83,4.65,0,1
d_100.mp4,0.2616,0.02,1.65,4.66,0,1
d_100.mp4,0.288,0.0,2.02,5.1,0,1
d_100.mp4,0.0551,0.0,1.55,4.98,0,1
d_100.mp4,0.125,0.0204,1.84,6.85,0,1
d_100.mp4,0.2712,0.0,1.41,8.61,0,1
d_100.mp4,0.3326,0.0,2.08,9.73,0,1
d_100.mp4,0.3394,0.0301,2.02,10.54,0,1
d_100.mp4,0.3314,0.0,1.36,10.65,0,1
d_100.mp4,0.3349,0.0,1.62,11.0,0,1
d_100.mp4,0.3077,0.0,1.29,11.09,0,1
d_100.mp4,0.2206,0.0,1.27,10.52,0,1
d_100.mp4,0.1661,0.0213,1.13,10.28,0,1
d_100.mp4,0.2797,0.0,1.34,9.25,0,1
d_100.mp4,0.2661,0.0,1.41,7.93,0,1
d_100.mp4,0.2937,0.0208,0.92,7.67,0,1
d_100.mp4,0.2859,0.0,0.95,7.24,0,1
d_100.mp4,0.2804,0.0,1.82,7.11,0,1
d_100.mp4,0.2862,0.0,1.67,6.92,0,1
d_100.mp4,0.2756,0.0204,1.92,6.99,0,1
d_100.mp4,0.2896,0.0204,1.59,6.93,0,1
d_100.mp4,0.2564,0.0,1.8,6.68,0,1
d_100.mp4,0.2913,0.0,0.9,6.5,0,1
d_100.mp4,0.3021,0.0,1.6,6.21,0,1
d_100.mp4,0.2951,0.0204,1.33,5.86,0,1
d_100.mp4,0.2809,0.0,1.71,5.48,0,1
d_100.mp4,0.2953,0.0204,1.36,5.54,0,1
d_100.mp4,0.261,0.0,1.29,5.23,0,1
d_100.mp4,0.2814,0.0,1.23,4.78,0,1
d_100.mp4,0.2853,0.02,1.35,4.72,0,1
d_100.mp4,0.287,0.0,1.24,4.94,0,1
d_100.mp4,0.2863,0.0,1.21,5.09,0,1
d_100.mp4,0.2858,0.0,1.62,4.93,0,1
d_100.mp4,0.2858,0.0,1.23,5.02,0,1
d_100.mp4,0.2869,0.0,1.23,4.58,0,1
d_100.mp4,0.2768,0.0,1.47,4.59,0,1
d_100.mp4,0.2774,0.0,1.61,4.75,0,1
d_100.mp4,0.2704,0.0,2.0,5.12,0,1
d_100.mp4,0.2794,0.0,1.45,4.98,0,1
d_100.mp4,0.2756,0.0,1.75,5.21,0,1
d_100.mp4,0.294,0.02,1.4,5.41,0,1
d_100.mp4,0.2828,0.0204,1.52,5.25,0,1
d_100.mp4,0.2607,0.0,1.5,5.75,0,1
d_100.mp4,0.2611,0.0,1.39,5.29,0,1
d_100.mp4,0.3062,0.0,1.91,5.56,0,1
d_100.mp4,0.3007,0.0,1.36,5.37,0,1
d_100.mp4,0.271,0.0204,1.18,4.9,0,1
d_100.mp4,0.2939,0.0,1.66,5.67,0,1
d_100.mp4,0.2745,0.0,1.58,5.18,0,1
d_100.mp4,0.2813,0.0196,2.33,5.66,0,1
d_100.mp4,0.2653,0.0,1.83,5.63,0,1
d_100.mp4,0.2699,0.02,1.55,5.61,0,1
d_100.mp4,0.2845,0.02,1.09,5.66,0,1
d_100.mp4,0.2689,0.0,1.24,5.65,0,1
d_100.mp4,0.2746,0.0204,1.02,5.52,0,1
d_100.mp4,0.2851,0.0,1.11,5.39,0,1
d_100.mp4,0.2773,0.0204,0.98,5.7,0,1
d_100.mp4,0.2877,0.0208,1.3,5.73,0,1
d_100.mp4,0.2726,0.0204,1.17,5.47,0,1
d_100.mp4,0.276,0.0,1.17,5.39,0,1
d_100.mp4,0.2912,0.0,1.27,5.43,0,1
d_100.mp4,0.2793,0.0,1.28,5.39,0,1
d_100.mp4,0.2896,0.0,1.19,5.46,0,1
d_100.mp4,0.2815,0.0,0.77,5.38,0,1
d_100.mp4,0.283,0.0204,1.09,5.79,0,1
d_100.mp4,0.2864,0.0,1.31,5.47,0,1
d_100.mp4,0.2904,0.0,1.2,5.58,0,1
d_102.mp4,0.2624,0.0,2.09,4.1,0,1
d_102.mp4,0.2579,0.0,1.18,3.85,0,1
d_102.mp4,0.262,0.0,0.88,3.55,0,1
d_102.mp4,0.2633,0.0,0.68,3.6,0,1
d_102.mp4,0.2724,0.0,0.75,3.73,0,1
d_102.mp4,0.2744,0.0,0.21,3.53,0,1
d_102.mp4,0.2638,0.0272,0.95,3.64,0,1
d_102.mp4,0.2712,0.0192,0.77,3.82,0,1
d_102.mp4,0.2783,0.0,0.81,3.7,0,1
d_102.mp4,0.2903,0.0204,1.16,3.68,0,1
d_102.mp4,0.2818,0.0,1.25,3.39,0,1
d_102.mp4,0.2779,0.0,1.1,3.57,0,1
d_102.mp4,0.2757,0.0,0.93,3.75,0,1
d_102.mp4,0.2772,0.0,1.54,3.89,0,1
d_102.mp4,0.278,0.0,1.26,3.86,0,1
d_102.mp4,0.2552,0.0,1.0,3.43,0,1
d_102.mp4,0.2794,0.0,1.19,3.36,0,1
d_102.mp4,0.2825,0.0,1.26,3.68,0,1
d_102.mp4,0.2813,0.0188,1.23,3.57,0,1
d_102.mp4,0.2736,0.0,1.46,3.67,0,1
d_102.mp4,0.2843,0.0,1.19,3.47,0,1
d_102.mp4,0.2794,0.0,1.07,3.54,0,1
d_102.mp4,0.271,0.0,1.06,3.4,0,1
d_102.mp4,0.2755,0.0199,0.76,3.31,0,1
d_102.mp4,0.2861,0.0192,0.81,3.67,0,1
d_102.mp4,0.2855,0.0,0.91,3.39,0,1
d_102.mp4,0.2795,0.0,0.93,3.49,0,1
d_102.mp4,0.271,0.0,0.51,3.08,0,1
d_102.mp4,0.2609,0.0192,0.78,3.01,0,1
d_102.mp4,0.2685,0.0,1.02,3.69,0,1
d_102.mp4,0.2828,0.0,0.62,3.04,0,1
d_102.mp4,0.2733,0.0,0.67,3.15,0,1
d_102.mp4,0.2946,0.0,1.23,3.66,0,1
d_102.mp4,0.2713,0.0,0.67,3.24,0,1
d_102.mp4,0.2714,0.0,0.74,3.08,0,1
d_102.mp4,0.2744,0.0,0.88,2.94,0,1
d_102.mp4,0.2789,0.0,0.99,3.1,0,1
d_102.mp4,0.2907,0.0192,1.44,3.68,0,1
d_102.mp4,0.2656,0.0,1.27,3.5,0,1
d_102.mp4,0.2733,0.0,1.19,3.52,0,1
d_102.mp4,0.279,0.0,1.08,3.56,0,1
d_102.mp4,0.2752,0.0,1.22,3.28,0,1
d_102.mp4,0.2981,0.0,1.43,3.66,0,1
d_102.mp4,0.3003,0.0195,1.21,3.56,0,1
d_102.mp4,0.2826,0.0,1.34,3.79,0,1
d_102.mp4,0.2914,0.0,1.2,4.11,0,1
d_102.mp4,0.2963,0.0,1.04,4.32,0,1
d_102.mp4,0.3016,0.0192,1.26,4.26,0,1
d_102.mp4,0.2734,0.0,1.32,4.22,0,1
d_102.mp4,0.2887,0.0,1.05,3.69,0,1
d_102.mp4,0.2801,0.0,1.43,3.98,0,1
d_102.mp4,0.3128,0.0,1.47,4.12,0,1
d_102.mp4,0.3028,0.0,1.0,4.16,0,1
d_102.mp4,0.2813,0.0,1.03,3.89,0,1
d_102.mp4,0.2848,0.0185,0.74,3.95,0,1
d_102.mp4,0.2914,0.0,1.1,3.95,0,1
d_102.mp4,0.2864,0.0192,1.37,3.83,0,1
d_102.mp4,0.2829,0.0,1.2,3.78,0,1
d_102.mp4,0.3007,0.0,0.94,3.49,0,1
d_102.mp4,0.3055,0.0185,0.75,4.2,0,1
d_102.mp4,0.2881,0.0,1.35,3.94,0,1
d_102.mp4,0.2783,0.0,1.18,3.76,0,1
d_102.mp4,0.2999,0.0196,0.99,4.13,0,1
d_102.mp4,0.3008,0.0,0.79,4.07,0,1
d_102.mp4,0.2856,0.0,0.87,4.05,0,1
d_102.mp4,0.3001,0.02,0.9,4.18,0,1
d_102.mp4,0.2981,0.0,0.99,4.52,0,1
d_102.mp4,0.298,0.0,0.65,4.5,0,1
d_102.mp4,0.2705,0.0,0.73,3.99,0,1
d_102.mp4,0.2873,0.0,1.11,4.13,0,1
d_102.mp4,0.2704,0.0,1.14,4.31,0,1
d_102.mp4,0.2807,0.0192,1.19,4.27,0,1
d_102.mp4,0.3119,0.0,1.2,4.02,0,1
d_102.mp4,0.2912,0.0,1.22,4.37,0,1
d_102.mp4,0.2934,0.0,1.23,4.25,0,1
d_102.mp4,0.2958,0.0,1.68,4.35,0,1
d_102.mp4,0.2869,0.0,1.4,4.24,0,1
d_102.mp4,0.2838,0.0,1.44,4.46,0,1
d_102.mp4,0.2524,0.0,1.64,4.4,0,1
d_102.mp4,0.0982,0.0196,0.72,4.6,0,1
d_102.mp4,0.1901,0.0204,1.77,6.17,0,1
d_102.mp4,0.2703,0.0,0.8,8.75,0,1
d_102.mp4,0.305,0.0,1.26,9.86,0,1
d_102.mp4,0.3159,0.0,1.05,10.41,0,1
d_102.mp4,0.2603,0.0,0.93,10.72,0,1
d_102.mp4,0.1024,0.0,1.19,9.98,0,1
d_102.mp4,0.1038,0.0,0.25,9.31,0,1
d_102.mp4,0.2511,0.0204,0.92,8.25,0,1
d_102.mp4,0.2895,0.0,0.9,6.94,0,1
d_102.mp4,0.2832,0.0,0.68,6.41,0,1
d_102.mp4,0.3045,0.0,0.92,5.58,0,1
d_102.mp4,0.2959,0.0,1.05,4.95,0,1
d_102.mp4,0.2846,0.0199,1.38,4.68,0,1
d_102.mp4,0.2937,0.0,1.39,4.4,0,1
d_102.mp4,0.2981,0.0,1.18,4.36,0,1
d_102.mp4,0.29,0.0196,1.39,4.36,0,1
d_102.mp4,0.2934,0.0,1.52,4.36,0,1
d_102.mp4,0.2956,0.0,1.12,4.34,0,1
d_102.mp4,0.281,0.0,1.51,4.1,0,1
d_102.mp4,0.282,0.0,0.94,4.11,0,1
d_102.mp4,0.2963,0.0,1.09,4.09,0,1
d_102.mp4,0.2924,0.0,1.12,3.95,0,1
d_102.mp4,0.2812,0.0,0.9,3.73,0,1
d_102.mp4,0.2913,0.0196,1.52,4.39,0,1
d_102.mp4,0.281,0.0196,1.0,4.18,0,1
d_102.mp4,0.2703,0.0,0.78,4.44,0,1
d_102.mp4,0.2865,0.0,1.37,4.7,0,1
d_102.mp4,0.2941,0.02,1.13,4.3,0,1
d_102.mp4,0.2943,0.02,1.1,4.57,0,1
d_102.mp4,0.3006,0.0,1.29,4.76,0,1
d_102.mp4,0.2866,0.0,1.08,4.78,0,1
d_102.mp4,0.2971,0.0,1.05,4.71,0,1
d_102.mp4,0.2727,0.0,0.97,4.66,0,1
d_102.mp4,0.3088,0.0,1.41,4.49,0,1
d_102.mp4,0.2923,0.0,1.25,4.51,0,1
d_102.mp4,0.2846,0.0,1.04,4.37,0,1
d_102.mp4,0.2773,0.0,0.88,4.97,0,1
d_102.mp4,0.2939,0.0196,1.58,4.79,0,1
d_102.mp4,0.2886,0.0,1.33,4.58,0,1
d_102.mp4,0.2959,0.0192,1.18,4.19,0,1
d_102.mp4,0.2803,0.0,0.95,4.62,0,1
d_102.mp4,0.2723,0.0,0.87,4.55,0,1
d_102.mp4,0.2939,0.0,1.21,4.83,0,1
d_102.mp4,0.2772,0.0,1.29,4.77,0,1
d_102.mp4,0.283,0.0,0.43,4.91,0,1
d_106.mp4,0.2681,0.0,2.58,6.5,0,1
d_106.mp4,0.272,0.0,1.01,5.63,0,1
d_106.mp4,0.2793,0.0,1.01,5.69,0,1
d_106.mp4,0.2758,0.0,0.7,5.49,0,1
d_106.mp4,0.2549,0.0,0.36,5.38,0,1
d_106.mp4,0.2799,0.02,0.17,5.05,0,1
d_106.mp4,0.293,0.0,-0.14,5.29,0,1
d_106.mp4,0.2933,0.0,0.39,4.83,0,1
d_106.mp4,0.2881,0.0,0.22,5.04,0,1
d_106.mp4,0.279,0.0,0.31,4.85,0,1
d_106.mp4,0.2789,0.0,-0.06,5.15,0,1
d_106.mp4,0.2869,0.0,0.15,5.0,0,1
d_106.mp4,0.2899,0.0,0.62,4.88,0,1
d_106.mp4,0.274,0.0,0.5,4.77,0,1
d_106.mp4,0.2896,0.0,0.27,5.13,0,1
d_106.mp4,0.2782,0.0,0.38,5.42,0,1
d_106.mp4,0.2912,0.0,0.56,5.17,0,1
d_106.mp4,0.2993,0.0,0.52,5.03,0,1
d_106.mp4,0.2869,0.0192,0.62,4.86,0,1
d_106.mp4,0.269,0.0,0.48,4.71,0,1
d_106.mp4,0.2727,0.0192,0.52,4.2,0,1
d_106.mp4,0.2731,0.0,0.66,3.78,0,1
d_106.mp4,0.2654,0.0196,0.67,4.34,0,1
d_106.mp4,0.2779,0.0,0.24,4.93,0,1
d_106.mp4,0.2618,0.0283,0.48,5.22,0,1
d_106.mp4,0.2606,0.0,-0.07,5.18,0,1
d_106.mp4,0.3021,0.0196,0.11,4.76,0,1
d_106.mp4,0.2822,0.0196,-0.12,4.67,0,1
d_106.mp4,0.3032,0.0,-0.01,4.48,0,1
d_106.mp4,0.2814,0.0196,0.26,4.42,0,1
d_106.mp4,0.2883,0.0,-0.03,4.52,0,1
d_106.mp4,0.276,0.0,0.06,4.71,0,1
d_106.mp4,0.2888,0.02,0.76,4.63,0,1
d_106.mp4,0.2881,0.0,0.14,4.79,0,1
d_106.mp4,0.2934,0.0,1.11,4.7,0,1
d_106.mp4,0.3023,0.02,0.77,4.7,0,1
d_106.mp4,0.2904,0.0,1.02,4.75,0,1
d_106.mp4,0.2946,0.0,0.78,5.21,0,1
d_106.mp4,0.2847,0.02,0.95,4.76,0,1
d_106.mp4,0.3082,0.0,0.67,5.07,0,1
d_106.mp4,0.2641,0.02,0.82,4.71,0,1
d_106.mp4,0.2858,0.0,0.46,5.08,0,1
d_106.mp4,0.2989,0.02,0.75,4.7,0,1
d_106.mp4,0.2912,0.0,0.3,4.98,0,1
d_106.mp4,0.2798,0.02,0.85,4.34,0,1
d_106.mp4,0.2859,0.0,0.14,5.15,0,1
d_106.mp4,0.2867,0.0,0.67,4.89,0,1
d_106.mp4,0.2953,0.0,0.52,4.8,0,1
d_106.mp4,0.3026,0.0,0.26,4.47,0,1
d_106.mp4,0.2859,0.0,0.47,4.94,0,1
d_106.mp4,0.2913,0.0,0.17,5.02,0,1
d_106.mp4,0.2816,0.0,0.49,5.05,0,1
d_106.mp4,0.2827,0.0,0.62,4.81,0,1
d_106.mp4,0.2843,0.0,0.95,5.09,0,1
d_106.mp4,0.3064,0.0,1.06,5.1,0,1
d_106.mp4,0.2861,0.02,1.25,4.86,0,1
d_106.mp4,0.2941,0.0,0.63,5.18,0,1
d_106.mp4,0.2755,0.0,0.68,4.81,0,1
d_106.mp4,0.2756,0.0,0.69,5.35,0,1
d_106.mp4,0.2781,0.0204,0.78,4.87,0,1
d_106.mp4,0.2966,0.0,1.4,4.58,0,1
d_106.mp4,0.2181,0.0,1.2,3.97,0,1
d_106.mp4,0.0896,0.0,1.05,4.01,0,1
d_106.mp4,0.1166,0.0192,1.29,1.86,0,1
d_106.mp4,0.2767,0.0,1.78,1.1,0,1
d_106.mp4,0.2975,0.0,1.51,-0.9,0,1
d_106.mp4,0.3101,0.0196,1.21,-1.36,0,1
d_106.mp4,0.3016,0.0188,1.3,-1.66,0,1
d_106.mp4,0.1756,0.0,0.99,-1.64,0,1
d_106.mp4,0.043,0.0,1.22,-0.75,0,1
d_106.mp4,0.0345,0.0,1.21,0.78,0,1
d_106.mp4,0.0466,0.0,1.48,1.51,0,1
d_106.mp4,0.1824,0.0,1.62,2.19,0,1
d_106.mp4,0.2579,0.0,0.66,3.28,0,1
d_106.mp4,0.2776,0.0,0.73,3.51,0,1
d_106.mp4,0.2582,0.0,1.03,3.51,0,1
d_106.mp4,0.2696,0.0,0.68,3.46,0,1
d_106.mp4,0.2436,0.0,0.79,3.62,0,1
d_106.mp4,0.2507,0.0,1.15,4.35,0,1
d_106.mp4,0.2542,0.0,1.08,4.11,0,1
d_106.mp4,0.2372,0.0192,0.52,4.09,0,1
d_106.mp4,0.2488,0.0,0.46,3.79,0,1
d_106.mp4,0.2383,0.0,0.31,3.74,0,1
d_106.mp4,0.2581,0.0,1.0,4.75,0,1
d_106.mp4,0.2619,0.0,0.78,4.02,0,1
d_106.mp4,0.254,0.0,0.68,4.04,0,1
d_106.mp4,0.2532,0.0,0.46,4.01,0,1
d_106.mp4,0.2659,0.0,0.51,4.34,0,1
d_106.mp4,0.281,0.0,0.91,4.8,0,1
d_106.mp4,0.2593,0.0,0.75,4.09,0,1
d_106.mp4,0.2732,0.0,0.6,4.24,0,1
d_106.mp4,0.2685,0.0,0.84,3.98,0,1
d_106.mp4,0.2748,0.02,0.96,4.21,0,1
d_106.mp4,0.2778,0.0192,0.92,3.7,0,1
d_106.mp4,0.2697,0.0196,0.71,3.42,0,1
d_106.mp4,0.2731,0.0,0.66,4.09,0,1
d_106.mp4,0.2555,0.0192,0.99,3.29,0,1
d_106.mp4,0.2877,0.0,0.62,3.67,0,1
d_106.mp4,0.2672,0.0,0.64,3.26,0,1
d_106.mp4,0.2633,0.0,0.28,3.46,0,1
d_106.mp4,0.2573,0.0,0.37,3.6,0,1
d_106.mp4,0.2404,0.0,-0.18,2.88,0,1
d_106.mp4,0.26,0.0,0.27,3.47,0,1
d_106.mp4,0.2924,0.0,0.02,3.49,0,1
d_106.mp4,0.2584,0.0,0.3,3.17,0,1
d_106.mp4,0.2611,0.0,0.62,3.47,0,1
d_106.mp4,0.2735,0.0,0.28,3.67,0,1
d_106.mp4,0.2546,0.0,0.74,3.41,0,1
d_106.mp4,0.2653,0.0,0.9,3.64,0,1
d_106.mp4,0.2289,0.0,0.87,3.89,0,1
d_106.mp4,0.0949,0.0,1.39,6.04,0,1
d_106.mp4,0.2366,0.0,2.14,7.56,0,1
d_106.mp4,0.2488,0.0213,1.06,9.41,0,1
d_106.mp4,0.2906,0.0217,1.02,10.14,0,1
d_106.mp4,0.3094,0.0227,0.94,10.91,0,1
d_106.mp4,0.0795,0.0,0.43,10.06,0,1
d_106.mp4,0.0731,0.0,0.21,9.19,0,1
d_106.mp4,0.1616,0.0,0.26,8.03,0,1
d_106.mp4,0.2894,0.0,0.1,6.57,0,1
d_106.mp4,0.3071,0.0,-0.01,6.1,0,1
d_106.mp4,0.2883,0.0,0.85,5.15,0,1
d_106.mp4,0.2983,0.0,0.46,4.64,0,1
d_106.mp4,0.2965,0.0,0.63,3.75,0,1
d_106.mp4,0.271,0.0,0.3,3.57,0,1
d_106.mp4,0.2901,0.0,0.15,3.47,0,1
d_103.mp4,0.2859,0.0,2.13,5.37,0,1
d_103.mp4,0.2801,0.0,1.36,4.97,0,1
d_103.mp4,0.2636,0.0,1.31,5.09,0,1
d_103.mp4,0.2671,0.0,0.73,4.88,0,1
d_103.mp4,0.3044,0.0,1.05,4.75,0,1
d_103.mp4,0.277,0.0,1.01,5.11,0,1
d_103.mp4,0.2871,0.0,0.88,4.86,0,1
d_103.mp4,0.2931,0.0,0.38,4.86,0,1
d_103.mp4,0.2958,0.0,1.05,5.24,0,1
d_103.mp4,0.2824,0.0,1.0,4.95,0,1
d_103.mp4,0.2959,0.0196,0.67,4.74,0,1
d_103.mp4,0.2886,0.0,0.27,4.53,0,1
d_103.mp4,0.2871,0.0,0.44,5.05,0,1
d_103.mp4,0.2874,0.0,1.34,4.36,0,1
d_103.mp4,0.2847,0.0,1.31,4.54,0,1
d_103.mp4,0.289,0.0,1.23,4.62,0,1
d_103.mp4,0.2899,0.0,0.28,4.85,0,1
d_103.mp4,0.2721,0.0,0.96,5.14,0,1
d_103.mp4,0.2782,0.0192,1.39,4.31,0,1
d_103.mp4,0.2792,0.0,0.59,4.94,0,1
d_103.mp4,0.2864,0.02,0.9,4.3,0,1
d_103.mp4,0.2955,0.0,1.12,4.69,0,1
d_103.mp4,0.2801,0.0,1.21,4.09,0,1
d_103.mp4,0.2946,0.0,1.15,4.28,0,1
d_103.mp4,0.2653,0.0,1.43,4.48,0,1
d_103.mp4,0.2811,0.0,1.71,4.67,0,1
d_103.mp4,0.2122,0.0,1.33,4.7,0,1
d_103.mp4,0.1431,0.0,1.53,4.76,0,1
d_103.mp4,0.061,0.0,1.61,4.88,0,1
d_103.mp4,0.1191,0.0,1.63,4.91,0,1
d_103.mp4,0.2606,0.0,1.54,4.94,0,1
d_103.mp4,0.2797,0.0,1.66,5.06,0,1
d_103.mp4,0.2672,0.0,1.94,4.67,0,1
d_103.mp4,0.2738,0.0,1.82,5.06,0,1
d_103.mp4,0.2679,0.0,1.77,4.51,0,1
d_103.mp4,0.2633,0.0,1.51,5.03,0,1
d_103.mp4,0.278,0.02,1.62,4.54,0,1
d_103.mp4,0.2757,0.0,1.63,4.66,0,1
d_103.mp4,0.2956,0.02,1.51,4.58,0,1
d_103.mp4,0.3005,0.0204,1.34,4.64,0,1
d_103.mp4,0.2752,0.0196,1.75,4.71,0,1
d_103.mp4,0.2859,0.02,1.63,4.75,0,1
d_103.mp4,0.2679,0.0,1.83,4.68,0,1
d_103.mp4,0.2845,0.0,1.22,5.17,0,1
d_103.mp4,0.2672,0.0,0.83,5.14,0,1
d_103.mp4,0.265,0.0,1.23,4.86,0,1
d_103.mp4,0.3005,0.02,1.0,5.38,0,1
d_103.mp4,0.2828,0.0,1.5,4.95,0,1
d_103.mp4,0.2862,0.0,1.25,5.04,0,1
d_103.mp4,0.2967,0.0,1.27,5.21,0,1
d_103.mp4,0.2776,0.0,0.9,5.19,0,1
d_103.mp4,0.2852,0.0,1.47,4.87,0,1
d_103.mp4,0.2848,0.0,1.41,5.09,0,1
d_103.mp4,0.2771,0.02,1.8,5.38,0,1
d_103.mp4,0.2818,0.02,1.76,5.38,0,1
d_103.mp4,0.2546,0.0,1.09,5.38,0,1
d_103.mp4,0.2946,0.0192,1.62,5.51,0,1
d_103.mp4,0.2902,0.0,1.98,5.41,0,1
d_103.mp4,0.2889,0.0204,1.94,5.84,0,1
d_103.mp4,0.2742,0.0,1.33,5.8,0,1
d_103.mp4,0.304,0.0,1.82,5.42,0,1
d_103.mp4,0.283,0.02,1.52,5.69,0,1
d_103.mp4,0.2792,0.0,1.58,5.45,0,1
d_103.mp4,0.2927,0.0,1.21,5.5,0,1
d_103.mp4,0.2864,0.0,1.23,5.33,0,1
d_103.mp4,0.2864,0.0,1.12,5.66,0,1
d_103.mp4,0.295,0.0,1.44,5.25,0,1
d_103.mp4,0.2956,0.0,1.46,5.13,0,1
d_103.mp4,0.2956,0.02,1.74,4.91,0,1
d_103.mp4,0.2797,0.0,1.65,5.34,0,1
d_103.mp4,0.2931,0.02,2.08,5.21,0,1
d_103.mp4,0.2884,0.0196,1.76,5.44,0,1
d_103.mp4,0.2987,0.0,1.96,5.43,0,1
d_103.mp4,0.2988,0.0,1.44,5.63,0,1
d_103.mp4,0.2987,0.02,1.46,5.5,0,1
d_103.mp4,0.2705,0.0,1.55,5.77,0,1
d_103.mp4,0.2878,0.0,1.87,5.4,0,1
d_103.mp4,0.2919,0.0,1.89,5.09,0,1
d_103.mp4,0.3071,0.0,1.98,5.38,0,1
d_103.mp4,0.3004,0.0,1.82,5.53,0,1
d_103.mp4,0.2986,0.0,1.27,5.63,0,1
d_103.mp4,0.307,0.0,1.92,5.43,0,1
d_103.mp4,0.3055,0.0204,1.65,5.62,0,1
d_103.mp4,0.2914,0.0,2.09,5.5,0,1
d_103.mp4,0.2835,0.0,1.3,5.45,0,1
d_103.mp4,0.2951,0.0,1.15,5.45,0,1
d_103.mp4,0.2881,0.0,2.1,5.2,0,1
d_103.mp4,0.2947,0.0,1.78,5.59,0,1
d_103.mp4,0.2862,0.02,1.77,5.14,0,1
d_103.mp4,0.2991,0.0,0.96,5.69,0,1
d_103.mp4,0.2602,0.0204,1.41,5.19,0,1
d_103.mp4,0.281,0.02,1.78,5.14,0,1
d_103.mp4,0.2892,0.0,1.54,5.09,0,1
d_103.mp4,0.2955,0.0,0.83,5.52,0,1
d_103.mp4,0.2898,0.0204,1.81,5.03,0,1
d_103.mp4,0.2935,0.0,1.22,5.6,0,1
d_103.mp4,0.3005,0.0,1.66,4.97,0,1
d_103.mp4,0.2828,0.0,0.97,5.28,0,1
d_103.mp4,0.2982,0.0,1.87,5.28,0,1
d_103.mp4,0.2984,0.0,1.61,5.05,0,1
d_103.mp4,0.3012,0.0,1.6,4.83,0,1
d_103.mp4,0.2692,0.0,2.15,4.89,0,1
d_103.mp4,0.2888,0.0,1.64,5.09,0,1
d_103.mp4,0.2791,0.0196,1.69,4.45,0,1
d_103.mp4,0.2848,0.0,1.58,4.96,0,1
d_103.mp4,0.2991,0.0,2.19,4.92,0,1
d_103.mp4,0.2554,0.0204,1.87,4.96,0,1
d_103.mp4,0.1927,0.0283,1.69,4.77,0,1
d_103.mp4,0.0572,0.0,1.87,5.23,0,1
d_103.mp4,0.0543,0.0,1.59,4.77,0,1
d_103.mp4,0.0475,0.0,1.59,4.8,0,1
d_103.mp4,0.0475,0.0,1.52,4.77,0,1
d_103.mp4,0.226,0.0,1.44,5.09,0,1
d_103.mp4,0.2833,0.0283,1.62,4.82,0,1
d_103.mp4,0.2626,0.0,1.65,4.69,0,1
d_103.mp4,0.2763,0.02,1.72,4.87,0,1
d_103.mp4,0.2692,0.0,1.39,5.09,0,1
d_103.mp4,0.2697,0.0,1.39,4.9,0,1
d_103.mp4,0.2866,0.02,0.94,4.68,0,1
d_103.mp4,0.2672,0.0204,1.21,4.75,0,1
d_103.mp4,0.2588,0.0,0.42,5.15,0,1
d_103.mp4,0.2596,0.0,1.05,4.87,0,1
d_103.mp4,0.2684,0.0,1.53,4.82,0,1
d_103.mp4,0.281,0.0,0.82,5.16,0,1
d_103.mp4,0.2721,0.0196,1.26,4.88,0,1
d_104.mp4,0.272,0.0,1.66,4.83,0,1
d_104.mp4,0.2864,0.0,1.24,5.31,0,1
d_104.mp4,0.2726,0.0,1.31,4.8,0,1
d_104.mp4,0.2814,0.0,0.96,4.83,0,1
d_104.mp4,0.2799,0.0,0.73,5.09,0,1
d_104.mp4,0.2717,0.0,1.35,5.01,0,1
d_104.mp4,0.2556,0.0,0.96,5.15,0,1
d_104.mp4,0.2886,0.0,0.63,5.25,0,1
d_104.mp4,0.281,0.0,1.68,5.11,0,1
d_104.mp4,0.283,0.0196,1.52,4.91,0,1
d_104.mp4,0.276,0.0204,1.12,4.83,0,1
d_104.mp4,0.2884,0.0,1.48,4.98,0,1
d_104.mp4,0.2874,0.0,1.6,5.01,0,1
d_104.mp4,0.2841,0.0,1.89,4.9,0,1
d_104.mp4,0.2693,0.0,0.93,4.74,0,1
d_104.mp4,0.2768,0.0,1.59,5.01,0,1
d_104.mp4,0.2938,0.0,1.77,4.92,0,1
d_104.mp4,0.2705,0.0,1.2,5.22,0,1
